tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CB17-5a	CB17-5a_LP-DIR-T	CB17-5		lt	17.9	55.0	2.0	4.0	100.0	51.1	16.4	573.0	273.0	K		hargrave 2021-11-27 13:57:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB17-5a	CB17-5a_LP-DIR-T	CB17-5		mt	273.7	49.6	2.0	12.0	100.0	0.0	1.1	854.0	793.0	K		hargrave 2021-11-27 13:57:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB17-5a		CB17-5																	This study	LP-NOMAG			
CB17-6a		CB17-6																	This study	LP-NOMAG			
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		lt	201.3	-11.3	2.0	4.0	-1.0	45.7	3.9	573.0	273.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		mt	147.1	-27.7	2.0	13.0	-1.0	0.0	1.6	854.0	773.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		lt	338.2	60.0	2.0	4.0	0.0	45.7	3.9	573.0	273.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		mt	253.7	40.6	2.0	13.0	0.0	0.0	1.6	854.0	773.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		lt	344.2	50.4	2.0	4.0	100.0	45.7	3.9	573.0	273.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB17-6a	CB17-6a_LP-DIR-T	CB17-6		mt	262.8	43.6	2.0	13.0	100.0	0.0	1.6	854.0	773.0	K		hargrave 2021-11-27 13:58:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		mt	91.5	47.8	2.0	12.0	-1.0	0.0	1.3	854.0	793.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		mt	267.4	49.9	2.0	12.0	100.0	0.0	1.3	854.0	793.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		lt	354.4	40.7	2.0	4.0	100.0	51.9	10.4	573.0	273.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		mt	255.8	47.5	2.0	12.0	0.0	0.0	1.3	854.0	793.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		lt	352.3	50.9	2.0	4.0	0.0	51.9	10.4	573.0	273.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB17-7a	CB17-7a_LP-DIR-T	CB17-7		lt	180.3	43.9	2.0	4.0	-1.0	51.9	10.4	573.0	273.0	K		hargrave 2021-11-27 14:00:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB17-7a		CB17-7																	This study	LP-NOMAG			
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		mt	262.5	48.5	2.0	14.0	100.0	0.0	1.9	854.0	753.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		lt	347.5	59.2	2.0	4.0	100.0	35.0	10.0	573.0	273.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB17-8a		CB17-8																	This study	LP-NOMAG			
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		mt	239.0	55.2	2.0	14.0	-1.0	0.0	1.9	854.0	753.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		mt	251.8	45.4	2.0	14.0	0.0	0.0	1.9	854.0	753.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		lt	158.0	48.4	2.0	4.0	-1.0	35.0	10.0	573.0	273.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB17-8a	CB17-8a_LP-DIR-T	CB17-8		lt	339.7	68.9	2.0	4.0	0.0	35.0	10.0	573.0	273.0	K		hargrave 2021-11-27 14:04:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		mt	256.2	41.7	2.0	14.0	0.0	0.0	0.6	860.0	773.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		ht	255.3	42.8	2.0	8.0	0.0	0.0	0.6	958.0	873.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		mt	265.6	44.3	2.0	14.0	100.0	0.0	0.6	860.0	773.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		ht	265.1	45.5	2.0	8.0	100.0	0.0	0.6	958.0	873.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		mt	314.9	75.4	2.0	14.0	-1.0	0.0	0.6	860.0	773.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-1a		CB18-1																	This study	LP-NOMAG			
CB18-1a	CB18-1a_LP-DIR-T	CB18-1		ht	310.2	75.9	2.0	8.0	-1.0	0.0	0.6	958.0	873.0	K		hargrave 2021-11-30 13:31:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		ht	275.5	33.9	3.0	6.0	100.0	0.0	2.0	958.0	903.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		lt	6.2	49.7	3.0	4.0	100.0	35.4	1.5	573.0	273.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		ht	268.6	33.4	3.0	6.0	0.0	0.0	2.0	958.0	903.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		mt	287.4	52.8	3.0	12.0	0.0	13.7	4.0	854.0	793.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		mt	299.6	49.4	3.0	12.0	100.0	13.7	4.0	854.0	793.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		lt	6.7	60.1	3.0	4.0	0.0	35.4	1.5	573.0	273.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		ht	18.7	42.0	3.0	6.0	-1.0	0.0	2.0	958.0	903.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		mt	44.0	59.7	3.0	12.0	-1.0	13.7	4.0	854.0	793.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-2a	CB18-2a_LP-DIR-T	CB18-2		lt	127.0	55.4	3.0	4.0	-1.0	35.4	1.5	573.0	273.0	K		hargrave 2021-11-30 13:33:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-2a		CB18-2																	This study	LP-NOMAG			
CB18-3a		CB18-3																	This study	LP-NOMAG			
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		lt	195.6	46.3	3.0	3.0	-1.0	40.0	2.4	473.0	273.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		mt	108.1	55.9	3.0	13.0	-1.0	7.2	2.9	854.0	773.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		ht	93.6	45.5	3.0	8.0	-1.0	0.0	1.8	958.0	873.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		lt	17.4	54.0	3.0	3.0	0.0	40.0	2.4	473.0	273.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		mt	275.1	57.6	3.0	13.0	0.0	7.2	2.9	854.0	773.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		ht	264.4	45.4	3.0	8.0	0.0	0.0	1.8	958.0	873.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		lt	15.0	43.8	3.0	3.0	100.0	40.0	2.4	473.0	273.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		mt	290.9	56.1	3.0	13.0	100.0	7.2	2.9	854.0	773.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-4a	CB18-4a_LP-DIR-T	CB18-4		ht	275.2	46.3	3.0	8.0	100.0	0.0	1.8	958.0	873.0	K		hargrave 2021-11-30 13:36:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-4a		CB18-4																	This study	LP-NOMAG			
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		lt	129.1	50.5	3.0	4.0	-1.0	39.3	3.2	573.0	273.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		mt	354.2	74.9	3.0	13.0	-1.0	9.3	3.4	854.0	773.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-5a		CB18-5																	This study	LP-NOMAG			
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		ht	330.9	59.5	3.0	8.0	-1.0	0.0	2.0	958.0	873.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		lt	19.2	59.8	3.0	4.0	0.0	39.3	3.2	573.0	273.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		mt	275.4	53.9	3.0	13.0	0.0	9.3	3.4	854.0	773.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		ht	259.1	40.2	3.0	8.0	0.0	0.0	2.0	958.0	873.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		lt	15.9	49.7	3.0	4.0	100.0	39.3	3.2	573.0	273.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		mt	289.3	52.5	3.0	13.0	100.0	9.3	3.4	854.0	773.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-5a	CB18-5a_LP-DIR-T	CB18-5		ht	268.1	42.3	3.0	8.0	100.0	0.0	2.0	958.0	873.0	K		hargrave 2021-11-30 13:37:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		ht	271.7	40.3	3.0	8.0	100.0	0.0	1.1	958.0	873.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		lt	7.5	49.8	3.0	4.0	100.0	39.1	2.5	573.0	273.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		ht	263.1	38.9	3.0	8.0	0.0	0.0	1.1	958.0	873.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		mt	275.5	50.9	3.0	13.0	0.0	8.8	4.5	854.0	773.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		lt	8.2	60.2	3.0	4.0	0.0	39.1	2.5	573.0	273.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		mt	288.0	49.6	3.0	13.0	100.0	8.8	4.5	854.0	773.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		mt	24.9	67.9	3.0	13.0	-1.0	8.8	4.5	854.0	773.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		lt	130.7	51.2	3.0	4.0	-1.0	39.1	2.5	573.0	273.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-6a		CB18-6																	This study	LP-NOMAG			
CB18-6a	CB18-6a_LP-DIR-T	CB18-6		ht	3.0	56.9	3.0	8.0	-1.0	0.0	1.1	958.0	873.0	K		hargrave 2021-11-30 13:39:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		ht	269.7	39.6	3.0	7.0	100.0	0.0	2.4	958.0	888.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		mt	280.4	53.4	3.0	13.0	100.0	7.6	2.0	854.0	773.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		lt	13.0	60.4	3.0	3.0	100.0	40.1	2.6	473.0	273.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		mt	266.4	53.1	3.0	13.0	0.0	7.6	2.0	854.0	773.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		ht	261.4	37.9	3.0	7.0	0.0	0.0	2.4	958.0	888.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		ht	299.5	48.0	3.0	7.0	-1.0	0.0	2.4	958.0	888.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		mt	294.9	63.4	3.0	13.0	-1.0	7.6	2.0	854.0	773.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		lt	117.2	69.8	3.0	3.0	-1.0	40.1	2.6	473.0	273.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-7a		CB18-7																	This study	LP-NOMAG			
CB18-7a	CB18-7a_LP-DIR-T	CB18-7		lt	17.1	70.7	3.0	3.0	0.0	40.1	2.6	473.0	273.0	K		hargrave 2021-11-30 13:40:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		ht	270.1	42.7	3.0	4.0	100.0	0.0	1.7	958.0	928.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		lt	157.1	-10.7	3.0	4.0	-1.0	34.8	3.3	573.0	273.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		mt	193.1	12.0	3.0	13.0	-1.0	10.5	4.2	854.0	773.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		ht	208.2	23.5	3.0	4.0	-1.0	0.0	1.7	958.0	928.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		lt	13.2	67.0	3.0	4.0	0.0	34.8	3.3	573.0	273.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		mt	271.1	58.2	3.0	13.0	0.0	10.5	4.2	854.0	773.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		ht	260.9	41.0	3.0	4.0	0.0	0.0	1.7	958.0	928.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		mt	287.7	57.4	3.0	13.0	100.0	10.5	4.2	854.0	773.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-8a	CB18-8a_LP-DIR-T	CB18-8		lt	10.8	56.6	3.0	4.0	100.0	34.8	3.3	573.0	273.0	K		hargrave 2021-11-30 13:42:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CB18-8a		CB18-8																	This study	LP-NOMAG			
CB2-1a	CB2-1a_LP-DIR-T	CB2-1		mt	302.0	74.4	1.0	12.0	100.0	0.0	1.0	855.0	793.0	K		hargrave 2021-10-28 16:08:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB2-1a		CB2-1																	This study	LP-NOMAG			
CB2-1a	CB2-1a_LP-DIR-T	CB2-1		mt	203.3	27.4	1.0	12.0	-1.0	0.0	1.0	855.0	793.0	K		hargrave 2021-10-28 16:08:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB2-1a	CB2-1a_LP-DIR-T	CB2-1		mt	245.1	67.4	1.0	12.0	0.0	0.0	1.0	855.0	793.0	K		hargrave 2021-10-28 16:08:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB2-2a	CB2-2a_LP-DIR-T	CB2-2		mt	229.2	66.2	1.0	14.0	0.0	0.0	1.2	855.0	773.0	K		hargrave 2021-10-28 16:10:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB2-2a	CB2-2a_LP-DIR-T	CB2-2		mt	283.2	79.1	1.0	14.0	100.0	0.0	1.2	855.0	773.0	K		hargrave 2021-10-28 16:10:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB2-2a	CB2-2a_LP-DIR-T	CB2-2		mt	202.6	27.0	1.0	14.0	-1.0	0.0	1.2	855.0	773.0	K		hargrave 2021-10-28 16:10:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB2-2a		CB2-2																	This study	LP-NOMAG			
CB2-3a	CB2-3a_LP-DIR-T	CB2-3		mt	235.8	65.4	1.0	14.0	0.0	0.0	1.3	855.0	773.0	K		hargrave 2021-10-28 16:14:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB2-3a	CB2-3a_LP-DIR-T	CB2-3		mt	198.3	18.3	1.0	14.0	-1.0	0.0	1.3	855.0	773.0	K		hargrave 2021-10-28 16:14:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB2-3a	CB2-3a_LP-DIR-T	CB2-3		mt	287.1	76.5	1.0	14.0	100.0	0.0	1.3	855.0	773.0	K		hargrave 2021-10-28 16:14:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB2-3a		CB2-3																	This study	LP-NOMAG			
CB2-4a		CB2-4																	This study	LP-NOMAG			
CB2-4a	CB2-4a_LP-DIR-T	CB2-4		mt	180.8	27.9	1.0	13.0	-1.0	0.0	1.0	855.0	783.0	K		hargrave 2021-10-28 16:15:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CB2-4a	CB2-4a_LP-DIR-T	CB2-4		mt	238.8	65.9	1.0	13.0	0.0	0.0	1.0	855.0	783.0	K		hargrave 2021-10-28 16:15:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CB2-4a	CB2-4a_LP-DIR-T	CB2-4		mt	291.9	75.7	1.0	13.0	100.0	0.0	1.0	855.0	783.0	K		hargrave 2021-10-28 16:15:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CB2-5a		CB2-5																	This study	LP-NOMAG			
CB2-5a	CB2-5a_LP-DIR-T	CB2-5		mt	187.1	36.9	1.0	12.0	-1.0	0.0	1.4	855.0	793.0	K		hargrave 2021-10-28 16:17:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
